TowID,ZONE,Name,Distance
1291,GB,Gulf - Bellingham,0.000000000000000
1292,GB,Gulf - Bellingham,0.000000000000000
1293,GB,Gulf - Bellingham,0.000000000000000
1294,GB,Gulf - Bellingham,0.000000000000000
1295,GB,Gulf - Bellingham,0.000000000000000
1296,GB,Gulf - Bellingham,0.000000000000000
1297,GB,Gulf - Bellingham,0.000000000000000
1298,GB,Gulf - Bellingham,0.000000000000000
1299,GB,Gulf - Bellingham,0.000000000000000
1300,GB,Gulf - Bellingham,0.000000000000000
1301,GB,Gulf - Bellingham,0.000000000000000
1302,GB,Gulf - Bellingham,0.000000000000000
1303,GB,Gulf - Bellingham,0.000000000000000
1304,GB,Gulf - Bellingham,0.000000000000000
1305,GB,Gulf - Bellingham,0.000000000000000
1306,GB,Gulf - Bellingham,0.000000000000000
1307,GB,Gulf - Bellingham,0.000000000000000
1308,GB,Gulf - Bellingham,0.000000000000000
1309,GB,Gulf - Bellingham,0.000000000000000
1310,GB,Gulf - Bellingham,0.000000000000000
1311,GB,Gulf - Bellingham,0.000000000000000
1312,GB,Gulf - Bellingham,0.000000000000000
1313,GB,Gulf - Bellingham,0.000000000000000
1314,GB,Gulf - Bellingham,0.000000000000000
1315,GB,Gulf - Bellingham,0.000000000000000
1316,GB,Gulf - Bellingham,0.000000000000000
1317,GB,Gulf - Bellingham,0.000000000000000
1318,GB,Gulf - Bellingham,0.000000000000000
1319,GB,Gulf - Bellingham,0.000000000000000
1320,GB,Gulf - Bellingham,0.000000000000000
1477,GB,Gulf - Bellingham,0.000000000000000
1478,GB,Gulf - Bellingham,0.000000000000000
1479,GB,Gulf - Bellingham,0.000000000000000
1480,GB,Gulf - Bellingham,0.000000000000000
1481,GB,Gulf - Bellingham,0.000000000000000
1482,GB,Gulf - Bellingham,0.000000000000000
1483,GB,Gulf - Bellingham,0.000000000000000
1484,GB,Gulf - Bellingham,0.000000000000000
1485,GB,Gulf - Bellingham,0.000000000000000
1486,GB,Gulf - Bellingham,0.000000000000000
1487,GB,Gulf - Bellingham,0.000000000000000
1488,GB,Gulf - Bellingham,0.000000000000000
1573,GB,Gulf - Bellingham,0.000000000000000
1574,GB,Gulf - Bellingham,0.000000000000000
1575,GB,Gulf - Bellingham,0.000000000000000
1576,GB,Gulf - Bellingham,0.000000000000000
1577,GB,Gulf - Bellingham,0.000000000000000
1578,GB,Gulf - Bellingham,0.000000000000000
1579,GB,Gulf - Bellingham,0.000000000000000
1580,GB,Gulf - Bellingham,0.000000000000000
1581,GB,Gulf - Bellingham,0.000000000000000
1582,GB,Gulf - Bellingham,0.000000000000000
1583,GB,Gulf - Bellingham,0.000000000000000
1584,GB,Gulf - Bellingham,0.000000000000000
1675,GB,Gulf - Bellingham,0.000000000000000
1676,GB,Gulf - Bellingham,0.000000000000000
1677,GB,Gulf - Bellingham,0.000000000000000
1678,GB,Gulf - Bellingham,0.000000000000000
1679,GB,Gulf - Bellingham,0.000000000000000
1680,GB,Gulf - Bellingham,0.000000000000000
1681,GB,Gulf - Bellingham,0.000000000000000
1682,GB,Gulf - Bellingham,0.000000000000000
1683,GB,Gulf - Bellingham,0.000000000000000
1684,GB,Gulf - Bellingham,0.000000000000000
1685,GB,Gulf - Bellingham,0.000000000000000
1686,GB,Gulf - Bellingham,0.000000000000000
1776,GB,Gulf - Bellingham,0.000000000000000
1777,GB,Gulf - Bellingham,0.000000000000000
1778,GB,Gulf - Bellingham,0.000000000000000
1779,GB,Gulf - Bellingham,0.000000000000000
1780,GB,Gulf - Bellingham,0.000000000000000
1781,GB,Gulf - Bellingham,0.000000000000000
1782,GB,Gulf - Bellingham,0.000000000000000
1783,GB,Gulf - Bellingham,0.000000000000000
1784,GB,Gulf - Bellingham,0.000000000000000
1785,GB,Gulf - Bellingham,0.000000000000000
1786,GB,Gulf - Bellingham,0.000000000000000
1787,GB,Gulf - Bellingham,0.000000000000000
1828,GB,Gulf - Bellingham,0.000000000000000
1830,GB,Gulf - Bellingham,0.000000000000000
1889,GB,Gulf - Bellingham,0.000000000000000
1890,GB,Gulf - Bellingham,0.000000000000000
1891,GB,Gulf - Bellingham,0.000000000000000
1892,GB,Gulf - Bellingham,0.000000000000000
1893,GB,Gulf - Bellingham,0.000000000000000
1894,GB,Gulf - Bellingham,0.000000000000000
1895,GB,Gulf - Bellingham,0.000000000000000
1896,GB,Gulf - Bellingham,0.000000000000000
1897,GB,Gulf - Bellingham,0.000000000000000
1898,GB,Gulf - Bellingham,0.000000000000000
1973,GB,Gulf - Bellingham,0.000000000000000
1974,GB,Gulf - Bellingham,0.000000000000000
1975,GB,Gulf - Bellingham,0.000000000000000
1976,GB,Gulf - Bellingham,0.000000000000000
1977,GB,Gulf - Bellingham,0.000000000000000
1978,GB,Gulf - Bellingham,0.000000000000000
1981,GB,Gulf - Bellingham,0.000000000000000
1982,GB,Gulf - Bellingham,0.000000000000000
2013,GB,Gulf - Bellingham,0.000000000000000
2014,GB,Gulf - Bellingham,0.000000000000000
2053,GB,Gulf - Bellingham,0.000000000000000
2054,GB,Gulf - Bellingham,0.000000000000000
2055,GB,Gulf - Bellingham,0.000000000000000
2056,GB,Gulf - Bellingham,0.000000000000000
2057,GB,Gulf - Bellingham,0.000000000000000
2058,GB,Gulf - Bellingham,0.000000000000000
2131,GB,Gulf - Bellingham,0.000000000000000
2132,GB,Gulf - Bellingham,0.000000000000000
2133,GB,Gulf - Bellingham,0.000000000000000
2134,GB,Gulf - Bellingham,0.000000000000000
2135,GB,Gulf - Bellingham,0.000000000000000
2138,GB,Gulf - Bellingham,0.000000000000000
2189,GB,Gulf - Bellingham,0.000000000000000
2192,GB,Gulf - Bellingham,0.000000000000000
2193,GB,Gulf - Bellingham,0.000000000000000
2194,GB,Gulf - Bellingham,0.000000000000000
2195,GB,Gulf - Bellingham,0.000000000000000
2196,GB,Gulf - Bellingham,0.000000000000000
572,SJ,San Juan Islands,3969.618393260000200
573,SJ,San Juan Islands,3767.234610240000200
574,SJ,San Juan Islands,921.389430956999950
575,SJ,San Juan Islands,1131.386286120000000
576,SJ,San Juan Islands,1966.135369000000100
577,SJ,San Juan Islands,862.040307619000030
647,SJ,San Juan Islands,0.000000000000000
648,SJ,San Juan Islands,0.000000000000000
649,SJ,San Juan Islands,0.000000000000000
650,SJ,San Juan Islands,0.000000000000000
651,SJ,San Juan Islands,0.000000000000000
652,SJ,San Juan Islands,0.000000000000000
653,SJ,San Juan Islands,0.000000000000000
654,SJ,San Juan Islands,0.000000000000000
655,SJ,San Juan Islands,0.000000000000000
656,SJ,San Juan Islands,0.000000000000000
657,SJ,San Juan Islands,0.000000000000000
658,SJ,San Juan Islands,0.000000000000000
659,SJ,San Juan Islands,0.000000000000000
660,SJ,San Juan Islands,0.000000000000000
661,SJ,San Juan Islands,0.000000000000000
662,SJ,San Juan Islands,0.000000000000000
663,SJ,San Juan Islands,0.000000000000000
664,SJ,San Juan Islands,0.000000000000000
665,SJ,San Juan Islands,0.000000000000000
666,SJ,San Juan Islands,0.000000000000000
667,SJ,San Juan Islands,0.000000000000000
668,SJ,San Juan Islands,0.000000000000000
669,SJ,San Juan Islands,0.000000000000000
670,SJ,San Juan Islands,0.000000000000000
671,SJ,San Juan Islands,0.000000000000000
672,SJ,San Juan Islands,0.000000000000000
673,SJ,San Juan Islands,0.000000000000000
674,SJ,San Juan Islands,0.000000000000000
675,SJ,San Juan Islands,0.000000000000000
676,SJ,San Juan Islands,0.000000000000000
677,SJ,San Juan Islands,0.000000000000000
678,SJ,San Juan Islands,0.000000000000000
679,SJ,San Juan Islands,0.000000000000000
680,SJ,San Juan Islands,0.000000000000000
681,SJ,San Juan Islands,0.000000000000000
682,SJ,San Juan Islands,0.000000000000000
683,SJ,San Juan Islands,0.000000000000000
684,SJ,San Juan Islands,0.000000000000000
685,SJ,San Juan Islands,0.000000000000000
686,SJ,San Juan Islands,0.000000000000000
964,SJ,San Juan Islands,0.000000000000000
1066,SJ,San Juan Islands,0.000000000000000
1067,SJ,San Juan Islands,0.000000000000000
1068,SJ,San Juan Islands,0.000000000000000
1069,SJ,San Juan Islands,0.000000000000000
1070,SJ,San Juan Islands,0.000000000000000
1071,SJ,San Juan Islands,0.000000000000000
1072,SJ,San Juan Islands,0.000000000000000
1073,SJ,San Juan Islands,0.000000000000000
1074,SJ,San Juan Islands,0.000000000000000
1075,SJ,San Juan Islands,0.000000000000000
1076,SJ,San Juan Islands,0.000000000000000
1077,SJ,San Juan Islands,0.000000000000000
1078,SJ,San Juan Islands,0.000000000000000
1079,SJ,San Juan Islands,0.000000000000000
1080,SJ,San Juan Islands,0.000000000000000
1081,SJ,San Juan Islands,0.000000000000000
1082,SJ,San Juan Islands,0.000000000000000
1083,SJ,San Juan Islands,0.000000000000000
1084,SJ,San Juan Islands,0.000000000000000
1085,SJ,San Juan Islands,0.000000000000000
1086,SJ,San Juan Islands,0.000000000000000
1087,SJ,San Juan Islands,0.000000000000000
1088,SJ,San Juan Islands,0.000000000000000
1089,SJ,San Juan Islands,0.000000000000000
1090,SJ,San Juan Islands,0.000000000000000
1091,SJ,San Juan Islands,0.000000000000000
1092,SJ,San Juan Islands,0.000000000000000
1093,SJ,San Juan Islands,0.000000000000000
1094,SJ,San Juan Islands,0.000000000000000
1095,SJ,San Juan Islands,0.000000000000000
1096,SJ,San Juan Islands,0.000000000000000
1097,SJ,San Juan Islands,0.000000000000000
1098,SJ,San Juan Islands,0.000000000000000
1099,SJ,San Juan Islands,0.000000000000000
1100,SJ,San Juan Islands,0.000000000000000
1101,SJ,San Juan Islands,0.000000000000000
1102,SJ,San Juan Islands,0.000000000000000
1321,SJ,San Juan Islands,0.000000000000000
1322,SJ,San Juan Islands,0.000000000000000
1323,SJ,San Juan Islands,0.000000000000000
1324,SJ,San Juan Islands,0.000000000000000
1325,SJ,San Juan Islands,0.000000000000000
1326,SJ,San Juan Islands,0.000000000000000
1327,SJ,San Juan Islands,0.000000000000000
1328,SJ,San Juan Islands,0.000000000000000
1329,SJ,San Juan Islands,0.000000000000000
1330,SJ,San Juan Islands,0.000000000000000
1331,SJ,San Juan Islands,0.000000000000000
1332,SJ,San Juan Islands,0.000000000000000
1333,SJ,San Juan Islands,0.000000000000000
1334,SJ,San Juan Islands,0.000000000000000
1335,SJ,San Juan Islands,0.000000000000000
1336,SJ,San Juan Islands,0.000000000000000
1337,SJ,San Juan Islands,0.000000000000000
1338,SJ,San Juan Islands,0.000000000000000
1339,SJ,San Juan Islands,0.000000000000000
1340,SJ,San Juan Islands,0.000000000000000
1341,SJ,San Juan Islands,0.000000000000000
1342,SJ,San Juan Islands,0.000000000000000
1343,SJ,San Juan Islands,0.000000000000000
1344,SJ,San Juan Islands,0.000000000000000
1345,SJ,San Juan Islands,0.000000000000000
1346,SJ,San Juan Islands,0.000000000000000
1347,SJ,San Juan Islands,0.000000000000000
1348,SJ,San Juan Islands,0.000000000000000
1349,SJ,San Juan Islands,0.000000000000000
1350,SJ,San Juan Islands,0.000000000000000
1351,SJ,San Juan Islands,0.000000000000000
1352,SJ,San Juan Islands,0.000000000000000
1353,SJ,San Juan Islands,0.000000000000000
1354,SJ,San Juan Islands,0.000000000000000
1355,SJ,San Juan Islands,0.000000000000000
1356,SJ,San Juan Islands,0.000000000000000
1357,SJ,San Juan Islands,0.000000000000000
1358,SJ,San Juan Islands,0.000000000000000
1359,SJ,San Juan Islands,0.000000000000000
1360,SJ,San Juan Islands,0.000000000000000
1361,SJ,San Juan Islands,0.000000000000000
1362,SJ,San Juan Islands,0.000000000000000
1363,SJ,San Juan Islands,0.000000000000000
1364,SJ,San Juan Islands,0.000000000000000
1525,SJ,San Juan Islands,0.000000000000000
1526,SJ,San Juan Islands,0.000000000000000
1527,SJ,San Juan Islands,0.000000000000000
1528,SJ,San Juan Islands,0.000000000000000
1529,SJ,San Juan Islands,0.000000000000000
1530,SJ,San Juan Islands,0.000000000000000
1531,SJ,San Juan Islands,0.000000000000000
1532,SJ,San Juan Islands,0.000000000000000
